Régions;GRIP;IRA;CONS;GRIP;IRA;CONS;GRIP;IRA;CONS; TOTGRIP;Tot IRA;T,cons;TX GR;TX IRA;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Kairouan;614;238;1532;1249;522;2975;1955;564;5755;3818;1324;10262;37,2;12,9;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Sousse;676;387;2085;647;400;1728;1624;458;7298;2947;1245;11111;26,5;11,2;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Mahdia;90;24;398;205;0;480;595;4;1710;890;28;2588;34,4;1,1;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Kasserine;293;7;1166;513;6;1045;726;23;2606;1532;36;4817;31,8;0,7;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Sfax;200;317;992;912;465;2494;1096;741;5378;2208;1523;8864;24,9;17,2;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Gabes;117;49;578;235;28;661;613;27;2668;965;104;3907;24,7;2,7;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Kebili;202;215;896;291;0;381;53;87;3084;546;302;4361;12,5;6,9;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Gafsa;142;0;207;291;0;381;640;0;1266;1073;0;1854;57,9;0,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Sidi Bouz;318;516;1215;994;299;2338;1894;353;5583;3206;1168;9136;35,1;12,8;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Tozeur;90;34;208;218;80;434;333;77;969;641;191;1611;39,8;11,9;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Medenine;155;463;995;389;485;1423;670;807;3976;1214;1755;6394;19,0;27,4;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine2;Tataou;30;34;163;51;44;223;114;71;848;195;149;1234;15,8;12,1;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Tunis;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Ariana;297;0;1179;381;0;1162;726;0;3478;1404;0;5819;24,1;0,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Mannouba;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Ben Arous;72;168;450;143;70;398;273;270;1619;488;508;2467;19,8;20,6;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Bizerte;269;567;1323;493;461;1556;929;697;4625;1691;1725;7504;22,5;23,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Nabeul;208;809;1423;407;292;1162;878;800;4882;1493;1901;7467;20,0;25,5;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Zaghouan;33;0;166;54;0;258;146;0;707;233;0;1131;20,6;0,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Beja;80;64;303;83;17;240;133;59;423;296;140;966;30,6;14,5;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Jendouba ;84;166;467;70;56;279;157;58;950;311;280;1696;18,3;16,5;;;;;;;;;;;;;;;;
