2010;Mars;Semaine2;Kasserine;82;2;746;186;0;609;381;6;3265;649;8;4620;14,0;0,2;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Sfax;30;200;567;60;146;867;134;334;3946;224;680;5380;4,2;12,6;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Gabes;29;100;576;92;16;620;253;31;2540;374;147;3736;10,0;3,9;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Kebili;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Gafsa;10;0;40;22;0;130;188;0;795;220;0;965;22,8;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Sidi Bouz;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Tozeur;5;15;72;36;40;209;37;80;666;78;135;947;8,2;14,3;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Medenine;23;276;683;59;215;893;198;499;3070;280;990;4646;6,0;21,3;;;;;;;;;;;;;;;;
2010;Mars;Semaine2;Tataou;7;11;84;7;20;111;16;39;637;30;70;832;3,6;8,4;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Tunis;6;295;558;10;107;315;42;101;925;58;503;1798;3,2;28,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Ariana;72;0;865;29;0;395;62;0;1767;163;0;3027;5,4;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Mannouba;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Ben Arous;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Bizerte;19;74;241;21;67;186;59;183;1630;99;324;2057;4,8;15,8;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Nabeul;23;586;948;25;175;451;102;592;4089;150;1353;5488;2,7;24,7;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Zaghouan;14;0;107;11;0;66;48;0;402;73;0;575;12,7;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Beja;6;12;62;1;1;17;3;5;110;10;18;189;5,3;9,5;;;;;;;;;;;;;;;;
