2010;avril;Semaine2;Gabes;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine2;Kebili;22;113;463;48;27;465;115;99;2926;185;239;3854;4,8;6,2;;;;;;;;;;;;;;;;
2010;avril;Semaine2;Gafsa;7;0;101;24;0;192;56;0;1294;87;0;1587;5,5;0,0;;;;;;;;;;;;;;;;
2010;avril;Semaine2;Sidi Bouz;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine2;Tozeur;13;28;87;34;64;224;44;88;522;91;180;833;10,9;21,6;;;;;;;;;;;;;;;;
2010;avril;Semaine2;Medenine;25;176;535;52;160;650;105;437;2685;182;773;3870;4,7;20,0;;;;;;;;;;;;;;;;
2010;avril;Semaine2;Tataou;8;4;66;8;12;149;15;18;622;31;34;837;3,7;4,1;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Tunis;6;313;618;17;102;425;18;106;1083;41;521;2126;1,9;24,5;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Ariana;35;0;1153;30;0;927;102;0;3838;167;0;5918;2,8;0,0;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Mannouba;0;;;;;;;;;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Ben Arous;3;207;416;1;93;260;14;112;1429;18;412;2105;0,9;19,6;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Bizerte;21;121;389;22;133;345;48;176;1493;91;430;2227;4,1;19,3;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Nabeul;39;858;1611;28;343;1029;86;904;6817;153;2105;9457;1,6;22,3;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Zaghouan;14;0;283;12;0;282;30;0;1448;56;0;2013;2,8;0,0;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Beja;3;2;143;4;0;93;15;0;352;22;2;588;3,7;0,3;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Jendouba ;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Le Kef;0;206;755;123;0;745;328;0;3902;451;206;5402;8,3;3,8;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Siliana;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Kairouan;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Sousse;48;255;1104;43;107;603;171;242;6222;262;604;7929;3,3;7,6;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Mahdia;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Kasserine;59;0;529;67;0;346;117;2;2891;243;2;3766;6,5;0,1;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Sfax;39;180;657;52;137;1066;93;266;4029;184;583;5752;3,2;10,1;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Gabes;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Kebili;12;125;443;38;21;462;110;58;2913;160;204;3818;4,2;5,3;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Gafsa;5;0;65;8;0;160;42;0;886;55;0;1111;5,0;0,0;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Sidi Bouz;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Tozeur;24;29;118;44;55;225;59;77;687;127;161;1030;12,3;15,6;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Medenine;17;169;638;32;182;748;81;414;2775;130;765;4161;3,1;18,4;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Tataou;2;20;116;7;24;120;10;48;699;19;92;935;2,0;9,8;;;;;;;;;;;;;;;;
2010;avril;Semaine3;Total;327;2485;9038;528;1197;7836;1324;2405;41464;2179;6087;58338;3,7;10,4;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Tunis;2;281;614;7;98;363;19;114;981;28;493;1958;1,4;25,2;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Ariana;35;0;1083;30;0;828;37;0;3251;102;0;5162;2,0;0,0;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Mannouba;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Ben Arous;0;154;324;5;82;254;14;114;1246;19;350;1824;1,0;19,2;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Bizerte;23;214;469;20;141;395;43;330;2100;86;685;2964;2,9;23,1;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Nabeul;10;448;939;11;189;606;39;383;3679;60;1020;5224;1,1;19,5;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Zaghouan;11;0;144;12;0;166;56;0;850;79;0;1160;6,8;0;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Beja;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Jendouba ;39;200;520;21;55;243;55;72;1138;115;327;1901;6,0;17,2;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Le Kef;0;291;832;147;0;993;348;0;4289;495;291;6114;8,1;4,8;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Siliana;8;0;57;7;0;141;33;0;975;48;0;1173;4,1;0;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Kairouan;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Sousse;59;215;945;48;104;627;209;263;6347;316;582;7919;4,0;7,3;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Mahdia;23;51;515;33;4;311;59;0;1655;115;55;2481;4,6;2,216848045;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Kasserine;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Sfax;46;213;660;33;144;1150;98;285;4059;177;642;5869;3,0;10,9;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Gabes;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Kebili;18;95;437;24;10;466;102;49;2678;144;154;3581;4,0;4,3;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Gafsa;10;0;297;36;0;441;97;0;2473;143;0;3211;4,5;0;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Sidi Bouz;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Tozeur;13;13;61;17;19;71;23;28;300;53;60;432;12,3;13,9;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Medenine;19;235;708;35;189;912;100;505;3775;154;929;5395;2,9;17,2;;;;;;;;;;;;;;;;
2010;avril;Semaine4;Tataou;4;9;103;13;20;118;20;47;712;37;76;933;4,0;8,1;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Tunis;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Ariana;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Mannouba;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Ben Arous;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Bizerte;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Nabeul;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Zaghouan;7;0;82;7;0;490;41;0;825;55;0;1397;3,9;0;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Beja;17;0;171;2;0;60;9;0;221;28;0;452;6,2;0,0;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Jendouba ;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Le Kef;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Siliana;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Kairouan;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Sousse;15;66;240;12;35;198;54;81;1968;81;182;2406;3,4;7,6;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Mahdia;6;2;256;9;0;172;32;10;1086;47;12;1514;3,1;0,792602378;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Kasserine;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Sfax;8;68;216;20;46;361;41;122;1510;69;236;2087;3,3;11,3;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Gabes;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Kebili;17;140;579;32;3;590;107;50;3117;156;193;4286;3,6;4,5;;;;;;;;;;;;;;;;
2010;avril;Semaine5;2010;avril;Semaine5;Sidi Bouz;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
T2010;avril;Semaine5;ozeur;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Medenine;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;avril;Semaine5;Tataou;1;6;51;1;3;25;1;9;178;3;18;254;1,2;7,1;;;;;;;;;;;;;;;;
